outer,inner,objective,data_residual,primal_or_step,dual,cg_residual,cg_iterations
1,1,1.73191137758958e-05,0.0462462904315662,0.36848948480229,0,0.00012126565193427,50
1,2,9.62250957013832e-06,0.0344713463079409,0.0434320371396491,0,9.70167342711912e-05,35
1,3,5.92344226931094e-06,0.0270458820496849,0.0265828642166301,0,9.9323893076232e-05,31
1,4,3.86108564739804e-06,0.0218357838842476,0.0185153984791165,0,8.97962536163921e-05,29
1,5,2.04110395538815e-06,0.0158762025775169,0.0131058825425553,0,9.79431335952002e-05,18
1,6,1.67290315189224e-06,0.01437306763853,0.0103782358979669,0,9.90980832946999e-05,22
1,7,1.01423907357625e-06,0.0111913953627788,0.00776150222073668,0,9.6249170130815e-05,13
1,8,9.51796290609606e-07,0.0108414176069578,0.00740360141459738,0,9.33957801722831e-05,19
1,9,6.30933172332133e-07,0.00882685008297461,0.00541601542705001,0,9.61826973231548e-05,11
1,10,5.0922813743706e-07,0.00792994665731779,0.00402142672563945,0,9.7906097057128e-05,11
1,11,4.29249817138781e-07,0.00728063281943701,0.00347064251981678,0,9.70775038143936e-05,11
1,12,3.71035237057432e-07,0.0067689553254758,0.00311752669231736,0,9.4365765577577e-05,11
1,13,3.2594064673342e-07,0.00634429444922439,0.0028542991291528,0,9.12383022772953e-05,11
1,14,2.89980846838618e-07,0.00598409840365109,0.00263575498308932,0,8.78066013098125e-05,11
1,15,2.60391918370259e-07,0.0056705844186127,0.00245081788793186,0,8.43476078540539e-05,11
1,16,2.35468028206512e-07,0.00539237446116551,0.00229242648806048,0,8.09880694271308e-05,11
1,17,2.14000716294985e-07,0.00514069317016983,0.00215414332036677,0,7.77545501083451e-05,11
1,18,1.88145127715815e-07,0.00482015004752493,0.00190966358596126,0,9.78908301894884e-05,10
1,19,1.71553471826231e-07,0.00460271225703655,0.00178737251196764,0,9.65446363408653e-05,10
1,20,1.57000595657496e-07,0.00440316256257562,0.00167324249065215,0,8.49610982241402e-05,10
1,21,1.34269713500365e-07,0.00407195622706512,0.00150058947355355,0,9.65011031269155e-05,8
1,22,1.22106440388273e-07,0.00388314274100177,0.0013242025644881,0,9.69611521626456e-05,8
1,23,1.13106175060107e-07,0.00373729369010675,0.00125393809701915,0,9.45716011913143e-05,8
1,24,1.05680599695595e-07,0.00361253201147395,0.00119414337167914,0,9.27211908683459e-05,8
1,25,9.93791865275432e-08,0.00350317464083927,0.00114067449698939,0,9.02884472672733e-05,8
1,26,9.38718048952052e-08,0.00340472197462019,0.00109343675783194,0,8.81757204916956e-05,8
1,27,8.8963515935057e-08,0.00331451538188984,0.00105071213145487,0,8.59420743392918e-05,8
1,28,7.96500203655732e-08,0.00313622357599241,0.000961379708253833,0,9.92589266337501e-05,7
1,29,7.45344516685397e-08,0.00303383949005785,0.000870075720935495,0,9.88861102559984e-05,7
1,30,7.0660360925267e-08,0.00295394221470349,0.000836077613462185,0,9.74450923794848e-05,7
1,31,6.74140118452466e-08,0.00288528791118415,0.000806792487108024,0,9.57189160000151e-05,7
1,32,6.45595943540873e-08,0.0028235433904989,0.000780540205048307,0,9.39336433741634e-05,7
1,33,6.19960985723605e-08,0.00276691775184672,0.000755740812271816,0,9.2161001469768e-05,7
1,34,5.96876128593341e-08,0.00271491461036262,0.000731864772863011,0,9.0419953117333e-05,7
1,35,5.7568764239199e-08,0.00266629085535441,0.000710182850733782,0,8.87166929780243e-05,7
1,36,5.56035250115411e-08,0.00262038576807392,0.000690009452345135,0,8.70578066774047e-05,7
1,37,5.05373421979608e-08,0.00249816010652263,0.000653383363633996,0,9.86946995815672e-05,6
1,38,4.7716288725753e-08,0.00242743382061928,0.000568699673563288,0,9.86325533968112e-05,6
1,39,4.56328125952166e-08,0.00237384680408985,0.000548727947546632,0,9.82853076408498e-05,6
1,40,4.39434826346597e-08,0.0023294924439454,0.000533597228652898,0,9.72662797050895e-05,6
