outer,inner,objective,data_residual,primal_or_step,dual,cg_residual,cg_iterations
1,1,2.95977581034898e-05,0.0531170837042313,0.0375810986817555,0.0107611452108086,7.77680581645832e-06,8
1,2,2.34483522735577e-05,0.046579974808859,0.0155486773192519,0.0067420248653561,4.77560966576835e-06,8
1,3,2.13705896220402e-05,0.044043323379089,0.0121808304926597,0.00478065926095057,6.82702486991543e-06,7
1,4,2.03424344421584e-05,0.0427149941955337,0.00705899285697681,0.00375762458493697,5.56702811306442e-06,7
1,5,1.96596469072423e-05,0.0417946089893247,0.00448076569649294,0.00318410966514875,3.48219055791023e-06,7
1,6,1.91328408629708e-05,0.0410607333011627,0.0029586863747335,0.00282241076031125,7.71554952386991e-06,6
1,7,1.86986535348796e-05,0.040438677956593,0.00222786016398049,0.00256349756427398,7.15093556505982e-06,6
1,8,1.83282644383835e-05,0.0398948860495768,0.00184354694612186,0.00235829635374433,6.5730256305271e-06,6
1,9,1.80052932904795e-05,0.0394108065593668,0.00160561415558904,0.00219305223460902,5.99857075043922e-06,6
1,10,1.77191867493888e-05,0.03897446192995,0.00144264920683933,0.0020576980802118,5.48785667701237e-06,6
1,11,1.74627649180062e-05,0.0385773415559114,0.0013198916305275,0.00194402939824974,5.04432057809089e-06,6
1,12,1.72306986363979e-05,0.0382130158461231,0.00121705799193594,0.00184664740739104,4.65506360364841e-06,6
1,13,1.70190944247398e-05,0.0378765355334256,0.00112920834829455,0.00176165121853821,4.30879659343871e-06,6
1,14,1.68249932073083e-05,0.0375640211174148,0.00105185850769058,0.00168655918956943,3.99715873771636e-06,6
1,15,1.66460932630448e-05,0.0372723411071661,0.000984575391767439,0.00161958218218215,3.71490530274508e-06,6
1,16,1.64806709076018e-05,0.0369989863454369,0.000926680057620195,0.0015591819831205,3.45907394917992e-06,6
1,17,1.63272604177771e-05,0.03674194725642,0.000879475873513628,0.00150420448307816,8.03018903510737e-06,5
1,18,1.61842500060331e-05,0.0364996180057068,0.000848781387888211,0.00145406408428196,7.56348336766263e-06,5
1,19,1.60502640109721e-05,0.0362709783857804,0.000832833355430646,0.00140822399364681,6.96811288085611e-06,5
1,20,1.59243376793421e-05,0.0360549881943028,0.000818602933724329,0.00136632991914451,6.32759826920459e-06,5
1,21,1.58057096383368e-05,0.0358508748910697,0.000820082913411266,0.00132682779253666,5.72931306564967e-06,5
1,22,1.56936339297968e-05,0.0356576360660272,0.000813046327244483,0.00129088570834743,4.96328663753068e-06,5
1,23,1.55872417928252e-05,0.0354739872240936,0.000779336064733334,0.00125884471937065,4.53659473329222e-06,5
1,24,1.5486091834719e-05,0.035299522789275,0.000771628502378993,0.00122806831300828,4.48114558648548e-06,5
1,25,1.53899525038207e-05,0.0351332907648402,0.000754572138749718,0.00119984637804881,3.51951188215812e-06,5
1,26,1.52981206646243e-05,0.0349740646171198,0.000707586803176604,0.00117411823260298,3.64588772421427e-06,5
1,27,1.52101172358466e-05,0.0348209277604464,0.000664239155225605,0.00115010932623098,3.7129654113369e-06,5
1,28,1.51256332375468e-05,0.0346732013028795,0.000624475059275239,0.00112753819050056,3.46074074813114e-06,5
1,29,1.50444327343859e-05,0.0345304202272101,0.000592304846411491,0.00110567905568308,8.01448339124295e-06,4
1,30,1.49662169762264e-05,0.0343922230270758,0.000562873045586991,0.0010852390959664,3.56417698229152e-06,5
1,31,1.48908014595003e-05,0.034258370782103,0.000526876528809937,0.00106644362039714,7.5610519112446e-06,4
1,32,1.48179621343736e-05,0.034128477827708,0.000489221809279649,0.00104888640495231,3.16383395206439e-06,5
1,33,1.47475217163515e-05,0.0340022774622694,0.00045684797522517,0.00103125720939414,7.10011945488425e-06,4
1,34,1.4679322905069e-05,0.0338795372818211,0.000432414058913142,0.00101461673691667,7.7506117579493e-06,4
1,35,1.46132610391607e-05,0.0337600923049031,0.000410183897565688,0.000998729112765874,7.50260861253619e-06,4
1,36,1.4549241773463e-05,0.0336438295831396,0.000393893140875624,0.0009832673636096,7.18626995673849e-06,4
1,37,1.44871843266213e-05,0.0335306462693685,0.000374420473500064,0.000968675374183348,6.86663970805508e-06,4
1,38,1.44270220752666e-05,0.0334203842526163,0.000353083439758683,0.000954592122496483,6.57727295841821e-06,4
1,39,1.43686080405073e-05,0.0333128776972257,0.000336616186301066,0.000940854609099574,6.33313852392363e-06,4
1,40,1.43117773486754e-05,0.0332079815333337,0.000320308327868128,0.000927769850720446,6.10817549560068e-06,4
1,41,1.42565013179064e-05,0.033105571908017,0.000305561370015649,0.00091506363100958,5.90388737849991e-06,4
1,42,1.42027658028517e-05,0.0330055381453177,0.000294200291531296,0.000902444840343122,5.7168384668374e-06,4
1,43,1.4150508394111e-05,0.0329078216588434,0.000288884013177338,0.000889890954297007,5.53828650714772e-06,4
1,44,1.40996550867926e-05,0.0328123872817362,0.000281798657841635,0.00087786157815417,5.35167343749056e-06,4
1,45,1.40501707280542e-05,0.0327191694293093,0.000272695182517487,0.000866367703825498,5.16856371025747e-06,4
1,46,1.40020357757999e-05,0.0326280715809964,0.000262333031334927,0.0008553481570869,5.01563366501194e-06,4
1,47,1.3955248148018e-05,0.0325389904051501,0.00025330585371914,0.000844443204188704,4.88686362904176e-06,4
1,48,1.39097651654067e-05,0.0324518394397603,0.000248113992169124,0.000833543850817224,4.77208023751817e-06,4
1,49,1.38655301603995e-05,0.0323665663555778,0.000245644564421889,0.000822783789663165,4.66113805898055e-06,4
1,50,1.38224792374317e-05,0.0322831288428719,0.000244961266659507,0.000812479738117423,4.54759968080963e-06,4
1,51,1.37805874240197e-05,0.0322014880540535,0.000245923649305904,0.000802497185926593,4.43602628131257e-06,4
1,52,1.37398029716039e-05,0.0321215918446248,0.000246727057639375,0.000792649898732002,4.32970810489965e-06,4
1,53,1.36999931897264e-05,0.0320433899903267,0.000248418744994238,0.00078283085954056,4.23569474322511e-06,4
1,54,1.36610872920547e-05,0.0319668227277901,0.000248485575202666,0.000773315115389255,4.14455689093149e-06,4
1,55,1.36230874940789e-05,0.031891827261484,0.00024831335655413,0.00076402412316495,4.06385775820073e-06,4
1,56,1.35859861472995e-05,0.0318183509868947,0.000250279521995439,0.000754929673832264,3.98959167024132e-06,4
1,57,1.35497355020005e-05,0.0317463502623522,0.000253267724841421,0.000746085043423147,3.91685332715013e-06,4
1,58,1.35143295482328e-05,0.0316757835467075,0.00025613990924265,0.000737549389397766,3.84691894398873e-06,4
1,59,1.34797779182532e-05,0.0316066082143207,0.000260387987956959,0.000728962268536119,3.78243609277827e-06,4
1,60,1.3446032740952e-05,0.0315387943584929,0.000267420849958688,0.000720310482894193,3.72288299388996e-06,4
1,61,1.34130500527254e-05,0.0314723237333618,0.000274725578772073,0.00071171089002334,3.66186079293929e-06,4
1,62,1.33808159610967e-05,0.0314071792186171,0.000279016394586618,0.000703362096489677,3.60387259601273e-06,4
1,63,1.3349318909787e-05,0.031343337873085,0.000283257720714791,0.000695205675408915,3.55080198083597e-06,4
1,64,1.33185538148561e-05,0.0312807685090368,0.000286569221087628,0.000687295241100166,3.49928427830429e-06,4
1,65,1.32885053445484e-05,0.0312194318069254,0.000289737611017744,0.000679535197664988,3.45015373732223e-06,4
1,66,1.32591330430221e-05,0.0311592840474711,0.000291315511376438,0.000672174002793348,3.40667125840334e-06,4
1,67,1.32304145148945e-05,0.0311002824298393,0.000292251248410132,0.000664917958155945,3.36727815209711e-06,4
1,68,1.32023155855425e-05,0.0310423881072919,0.000294414462327267,0.000657609436562815,3.33256588500568e-06,4
1,69,1.31748164980857e-05,0.0309855771005306,0.000295768763638927,0.000650412646812535,3.30136187706412e-06,4
1,70,1.31478958837445e-05,0.0309298351282273,0.000297503033165585,0.000643275446642286,3.26869539516818e-06,4
1,71,1.31215201349392e-05,0.0308751458038288,0.000296963124640732,0.000636273631898373,7.98259927732765e-06,3
1,72,1.30957076466762e-05,0.0308214824014025,0.000297065589357341,0.000629816166988084,5.72054820170069e-06,3
1,73,1.30704239660832e-05,0.0307688505386609,0.00029461707431105,0.000623208974772762,7.36572253527626e-06,3
1,74,1.30456647146882e-05,0.0307171941153428,0.000292580584818485,0.000616866301266614,5.75939651475087e-06,3
1,75,1.30214077946982e-05,0.0306665106799857,0.000288084398064978,0.000610460279862455,7.31050937902157e-06,3
1,76,1.29976660390888e-05,0.0306167510360811,0.000283517087856201,0.000604300725252461,5.60392559664361e-06,3
1,77,1.29744016505998e-05,0.0305679102228668,0.000274788649050554,0.000598125757207389,7.11673744673016e-06,3
1,78,1.29516174762447e-05,0.0305199282563306,0.000266628712262732,0.000592286116426348,5.57501608168922e-06,3
1,79,1.2929278814737e-05,0.0304728052231594,0.000256837965067742,0.000586306361469965,7.00580790142857e-06,3
1,80,1.29073899347071e-05,0.0304264911231611,0.000249176107390529,0.000580453010329772,5.50926285631961e-06,3
1,81,1.28859310475194e-05,0.0303810072629835,0.000240239925088256,0.000574635659652669,6.85138026810516e-06,3
1,82,1.28649249119624e-05,0.0303363108206367,0.00023325683732191,0.000569062723527596,5.50830430102858e-06,3
1,83,1.28443482313546e-05,0.0302924278712364,0.00022453615418634,0.000563441645654099,6.73163844116401e-06,3
1,84,1.28242049980183e-05,0.030249307075034,0.000217424039446395,0.000557968299732693,5.44802152631122e-06,3
1,85,1.28044714755586e-05,0.0302069669040053,0.000209572317548307,0.00055240741433109,6.57410476042177e-06,3
1,86,1.27851656787171e-05,0.0301653482283165,0.000203074839750592,0.000546978177519677,5.3357971530893e-06,3
1,87,1.2766239336584e-05,0.0301244696446807,0.000195807760379171,0.000541527978557362,6.39066493770323e-06,3
1,88,1.27476985626264e-05,0.0300842784885962,0.000191593683836534,0.000536196436078419,5.19216566056101e-06,3
1,89,1.27295179759174e-05,0.0300447984343141,0.00018511414222657,0.000530995952746194,6.18629041790709e-06,3
1,90,1.27116834998531e-05,0.0300059708047123,0.000178314135406552,0.000526082698770959,5.09063874081542e-06,3
1,91,1.26941716167166e-05,0.0299678156976109,0.000171521174268584,0.000521071228680013,6.05019165892861e-06,3
1,92,1.26770003088518e-05,0.0299302782285304,0.000166562093497621,0.000516313296125311,4.95248830746959e-06,3
1,93,1.26601544093906e-05,0.0298933852995311,0.000161121432290636,0.000511504393578742,5.88320660908689e-06,3
1,94,1.26436318766041e-05,0.0298570861667663,0.000158593955476321,0.000506764669867868,4.86860758974493e-06,3
1,95,1.26274192220615e-05,0.0298214139419246,0.000154469569172849,0.000502118583955631,5.7463611213382e-06,3
1,96,1.26115359416552e-05,0.0297863165917818,0.000151787562627302,0.000497572479127085,4.76531562283535e-06,3
1,97,1.25959523792105e-05,0.0297518213691421,0.000148288217778363,0.000492959728647865,5.6070124292671e-06,3
1,98,1.258064853605e-05,0.0297178713606522,0.000144550869523709,0.00048855143404256,4.63595676949436e-06,3
1,99,1.25656037329087e-05,0.0296844943930537,0.00013885445160109,0.000484139626981263,5.44375486324178e-06,3
1,100,1.25508371603039e-05,0.0296516368075324,0.000135350709984675,0.000479814774905748,4.49111139613703e-06,3
2,1,1.25277009625161e-05,0.0295743305268418,0.00492325092479869,0.00103221654658639,4.73718105283633e-06,7
