case_id,illumination_NA,theta_deg,phi_deg,born_scalar,rytov_scalar,born_co,rytov_co,born_full,rytov_full,scalar_co,scalar_full,vector_born_co,vector_born_full,scalar_norm2,co_norm2,vector_norm2,max_abs_rytov_phase
3,0,0,0,0.00723528603625126,0.00723390570791707,0.259482349008136,0.259482920909061,0.435525467377266,0.43552576341232,0.264903237102123,0.438351639313478,0.00759772050218071,0.00758262814707535,7.71274778697666e-06,5.49792540379665e-06,6.32806729584309e-06,0.000105694883343575
3,0.05,2.14579781294776,0,0.00723546317737677,0.00723451584462857,0.261243088020433,0.261243061186581,0.436602751833269,0.436602737885898,0.266655230492769,0.439435756963984,0.00760731173874917,0.00759166150282301,7.71152991583874e-06,5.49175041861402e-06,6.32207629863063e-06,0.00010576585296302
3,0.1,4.294612721817,0,0.00723599531414966,0.00723540598702242,0.266473445811659,0.266473102954749,0.439829982082764,0.43982980173907,0.271861403089315,0.442683459590641,0.00763603017121414,0.00761877866502425,7.7078756227971e-06,5.47321795377111e-06,6.30410732764648e-06,0.000105822645196589
3,0.15,6.44950021830543,0,0.0072368846020784,0.00723656048180872,0.275028375373507,0.275027980202774,0.44519392506175,0.445193713303995,0.280382252284401,0.448081436339295,0.00768371340550812,0.00766403242160854,7.70178283906862e-06,5.44230559348524e-06,6.2741723988888e-06,0.000105865223377997
3,0.2,8.61359395458848,0,0.00723813468332749,0.00723786131685361,0.28669720440152,0.286697138475195,0.452674574761387,0.452674538590442,0.292014639314447,0.455609563898404,0.00775010205679378,0.00772751576518022,7.69324801547402e-06,5.39897635143064e-06,6.2322913839942e-06,0.000105893543466755
3,0.25,10.7901483426374,0,0.00723975076449326,0.00723957545289491,0.301238738017196,0.301238581842447,0.462247992919379,0.462247904902937,0.306525217205849,0.465243764368859,0.00783485604992524,0.00780936943618173,7.68226596524539e-06,5.34317922931338e-06,6.17849177105549e-06,0.00010590755342794
3,0.3,12.9825856588502,0,0.00724173973031615,0.00724120267398759,0.318414361647604,0.318414300470823,0.473889880466921,0.473889844996103,0.323682297762209,0.476959598415629,0.00793757635599707,0.00790979255555346,7.66882963263399e-06,5.27484999592216e-06,6.11280831586941e-06,0.000105907192336519
3,0.35,15.1945496629494,0,0.0072441103003788,0.00724376489918419,0.338013482043353,0.338013333213657,0.487579594317503,0.487579505525262,0.343280713864774,0.49073630662767,0.00805783136346529,0.0080290564751988,7.65292977475096e-06,5.19391218326829e-06,6.03528256818622e-06,0.000105892389158183
3,0.4,17.4299682548373,0,0.0072468732373626,0.00724644931320565,0.359870116279367,0.359870223787998,0.503304370809918,0.50330443674707,0.36515837731035,0.506561059000783,0.00819518720943515,0.00816752209373149,7.63455453838251e-06,5.10027829471364e-06,5.94596225065476e-06,0.000105863061137556
3,0.45,19.6931284542689,0,0.00725004161863158,0.00724976924726826,0.383872339318118,0.383872335137746,0.521063605921961,0.521063603290666,0.389206011176479,0.524433261777279,0.0083492417189725,0.00832566106222396,7.61368890590133e-06,4.99385121754078e-06,5.84490045895115e-06,0.000105819111696171
3,0.5,21.9887681072876,0,0.00725363119051823,0.0072533785288227,0.409967352404516,0.409967294170613,0.540873152399948,0.540873114864273,0.415372617864668,0.544368881556871,0.00851966212674529,0.00850408156342543,7.59031397378579e-06,4.87452582873545e-06,5.73215463877909e-06,0.000105760427702858
3,0.05,2.14579781294776,45,0.0072354631773767,0.00723462674776724,0.260364000249115,0.260364064130221,0.436064341276769,0.436064374412178,0.265780538452414,0.438893966657857,0.00760256715210844,0.00758720613998116,7.7115299158387e-06,5.49440216530275e-06,6.32457024503653e-06,0.000105772156006597
3,0.1,4.294612721817,45,0.00723599531415042,0.00723568229924442,0.262996055838218,0.262995813761114,0.437680063156884,0.437679936822965,0.268400070253682,0.440520043426539,0.00761709301536213,0.00760094357998347,7.70787562279646e-06,5.48383098956564e-06,6.31408081259183e-06,0.000105835301897415
3,0.15,6.44950021830543,45,0.00723688460208034,0.00723671748712832,0.267341202410324,0.267340959725911,0.440370015575415,0.440369887675684,0.272726015279123,0.443227236351456,0.00764125632425793,0.0076238510717252,7.70178283906536e-06,5.46620749924864e-06,6.29660412293225e-06,0.000105884277498369
3,0.2,8.61359395458848,45,0.00723813468333163,0.00723771144514769,0.273341573902533,0.273341680659834,0.444130105462937,0.444130162465893,0.278702753022498,0.447011427668736,0.00767498909323056,0.00765594702565525,7.69324801546372e-06,5.44152440901598e-06,6.27214859688353e-06,0.000105919031795968
3,0.25,10.7901483426374,45,0.00723975076450468,0.00723921972495394,0.280924354390438,0.28092428281986,0.448955154576438,0.448955115755614,0.2862601628245,0.45186740801415,0.00771819952065549,0.00769725876572509,7.68226596522025e-06,5.40977153651268e-06,6.24072576627607e-06,0.000105939505623294
3,0.3,12.9825856588502,45,0.00724173973034017,0.00724119529135235,0.290008167750768,0.290008141300616,0.454839421097727,0.454839406493647,0.295319706837198,0.457789401288626,0.00777077527929133,0.00774782408927518,7.66882963258195e-06,5.37093580859627e-06,6.20235000270055e-06,0.000105945630723217
3,0.35,15.1945496629494,45,0.00724411030042175,0.00724361583183804,0.300509363097365,0.300509231426398,0.461777231796466,0.461777157688774,0.305800459889837,0.464771700790578,0.00783258763401827,0.00780769328980512,7.65292977465463e-06,5.32500125265352e-06,6.15703814743899e-06,0.000105937328482698
3,0.4,17.4299682548373,45,0.00724687323743783,0.00724645196127724,0.312347558634356,0.312347539953683,0.469763703874518,0.469763693148208,0.317624479695138,0.47280939560576,0.00790349632804019,0.0078769316642969,7.63455453821836e-06,5.27194895822839e-06,6.10480902376194e-06,0.00010591450826716
3,0.45,19.6931284542689,45,0.00725004161875398,0.00724977139561477,0.325450125081225,0.325450043092154,0.478795538335274,0.478795490292387,0.33072120234106,0.481899168989893,0.00798335518579651,0.00795562253469643,7.61368890563883e-06,5.21175698803343e-06,6.04568280502526e-06,0.000105877065254732
3,0.5,21.9887681072876,45,0.00725363119070459,0.00725334849956368,0.339755569876583,0.339755482813726,0.488871872282472,0.488871820227622,0.345030809999431,0.492040156075686,0.0080720184087662,0.00804387083398724,7.59031397338637e-06,5.14440020870012e-06,5.97968020109061e-06,0.000105824877629741
3,0.05,2.14579781294776,90,0.00723546317737676,0.00723451584462862,0.259482647412373,0.259483063427182,0.435525690355723,0.435525905698989,0.264903670288956,0.438351934619288,0.00759782033602909,0.00758275167478997,7.71152991583874e-06,5.49705348591483e-06,6.32706419145927e-06,0.000105765852963021
3,0.1,4.294612721817,90,0.00723599531414969,0.00723540598702252,0.259483546337261,0.259483746681138,0.435526362815769,0.435526466520647,0.264904974074787,0.438352824343707,0.00759812052118023,0.00758312300089571,7.70787562279709e-06,5.49443721922479e-06,6.32405429780765e-06,0.00010582264519659
3,0.15,6.44950021830543,90,0.00723688460207832,0.00723656048180872,0.259485057001471,0.259484943937976,0.435527495409843,0.435527436884151,0.264907161228941,0.438354319992338,0.007598623123051,0.00758374436998547,7.70178283906862e-06,5.49007504266996e-06,6.31903584834474e-06,0.000105865223377997
3,0.2,8.61359395458848,90,0.00723813468332759,0.00723786131685364,0.259487198380894,0.25948698632705,0.435529106157832,0.43552899639078,0.264910253347191,0.438356441026542,0.00759933163396894,0.00758461957675047,7.69324801547402e-06,5.48396428030626e-06,6.31200581409538e-06,0.000105893543466755
3,0.25,10.7901483426374,90,0.00723975076449341,0.00723957545289503,0.259489997640411,0.259489831217611,0.435531220859786,0.435531134712624,0.264914281339367,0.43835921530699,0.00760025105044874,0.00758575404905933,7.68226596524539e-06,5.47610102607422e-06,6.30295977203339e-06,0.00010590755342794
3,0.3,12.9825856588502,90,0.00724173973031618,0.00724120267398745,0.259493490769481,0.259493371547586,0.43553387370339,0.435533811988927,0.264919286146153,0.438362679745983,0.00760138798719215,0.00758715497049255,7.66882963263399e-06,5.46647997418477e-06,6.29189171134072e-06,0.00010590719233652
3,0.35,15.1945496629494,90,0.00724411030037882,0.00724376489918427,0.259497723455293,0.259497378169971,0.435537108098864,0.435536929362733,0.264925319724631,0.438366881204304,0.00760275083322787,0.00758883144818114,7.65292977475096e-06,5.45509418589226e-06,6.27879376700799e-06,0.000105892389158183
