outer,inner,objective,data_residual,primal_or_step,dual,cg_residual,cg_iterations
1,65,6.74879456671091e-06,0.0106686458243263,0.000124440122757871,0.000807707298373139,2.5210986606088e-06,3
1,66,6.73658772938423e-06,0.0105976210841708,0.000123450440028246,0.000799794689487999,2.44866281601646e-06,3
1,67,6.72460458626609e-06,0.0105282347167443,0.000122971227222313,0.000792015377935284,2.37142000933337e-06,3
1,68,6.71283260286903e-06,0.0104604860206163,0.000122521507127674,0.00078440913634451,2.29930138525286e-06,3
1,69,6.70126826880194e-06,0.0103943693642675,0.000121606586659827,0.000777009817407284,2.22733434000262e-06,3
1,70,6.68990186139308e-06,0.0103298836300455,0.000120416795902406,0.000769759359702285,2.15883426708977e-06,3
1,71,6.67871836929826e-06,0.0102670289930335,0.000118460161131279,0.000762724848943695,2.09573724813201e-06,3
1,72,6.66773114925921e-06,0.0102057948538417,0.000116551503265397,0.000755851859710401,2.03495428137302e-06,3
1,73,6.65696560646353e-06,0.0101461428958914,0.000115435505222313,0.000749115128496218,1.97366016864348e-06,3
1,74,6.64640196109469e-06,0.0100880319388772,0.000114851931115011,0.000742569007894312,1.90810310985489e-06,3
1,75,6.63602489080057e-06,0.0100314099692344,0.000114620963361421,0.000736207798437353,1.84386063394087e-06,3
1,76,6.62573700189457e-06,0.00997534492961972,0.000113290780110163,0.000729843180351754,6.85464581581672e-06,2
1,77,6.61570898878446e-06,0.00992191949573093,0.000113609500622635,0.000723953845698771,2.1298505577944e-06,3
1,78,6.60572472459735e-06,0.00986882570416781,0.000112210708492263,0.000717867392815409,6.76509839352365e-06,2
1,79,6.59589470285914e-06,0.00981706838940377,0.000111938114125261,0.00071202010542362,6.70899748243957e-06,2
1,80,6.58627906792279e-06,0.00976696768850494,0.000112602231949816,0.000706268808869599,6.49229545208639e-06,2
1,81,6.57685016397627e-06,0.00971834214208168,0.000113919201428175,0.000700626605114661,6.3363694007757e-06,2
1,82,6.5675912932851e-06,0.00967106664056206,0.000115941085658367,0.000695117039478923,6.19644969472813e-06,2
1,83,6.55846866398617e-06,0.00962503277929567,0.000118152077024118,0.00068979501027263,6.08855720067662e-06,2
1,84,6.54948262432038e-06,0.00958016852778412,0.000120694869465917,0.000684610244197771,5.99013010468025e-06,2
1,85,6.54062814159344e-06,0.00953641062750523,0.000123797265883548,0.000679488473702286,5.90398506650121e-06,2
1,86,6.5318959572689e-06,0.00949371751849473,0.000127427412802488,0.000674417211799402,5.82641719425058e-06,2
1,87,6.52328413162073e-06,0.0094520419002543,0.000131178794946133,0.000669460171293282,5.75789481161118e-06,2
1,88,6.51478930326029e-06,0.00941133906718973,0.000134594446123301,0.000664633419155028,5.6992667305703e-06,2
1,89,6.50641298235514e-06,0.0093715772038688,0.000137889475684923,0.000659866327705576,5.6463249575393e-06,2
1,90,6.49815520195574e-06,0.00933272120445316,0.000141165797639852,0.00065515045783414,5.59813578158522e-06,2
1,91,6.49001548601564e-06,0.00929473721132369,0.000144525404408108,0.000650475570570782,5.55635020299695e-06,2
1,92,6.48198688542646e-06,0.00925758674012087,0.00014786916515424,0.00064584711380516,5.52085593709681e-06,2
1,93,6.47405919887661e-06,0.00922123763769154,0.000151033260305017,0.000641293660563755,5.49220764307812e-06,2
1,94,6.46622660554151e-06,0.00918565982219279,0.000153911389308558,0.000636828544311105,5.46688733339736e-06,2
1,95,6.45849598703515e-06,0.00915082360597004,0.000156674702577182,0.000632399636673043,5.44505048616964e-06,2
1,96,6.450870992171e-06,0.00911669859038288,0.000159424670344253,0.000627975792177427,5.42518375347472e-06,2
1,97,6.44334860903848e-06,0.00908325690139776,0.00016215689609369,0.000623567609368178,5.40751745653494e-06,2
1,98,6.43592578924283e-06,0.0090504716452913,0.000164723289231458,0.000619200459231832,5.39146170418027e-06,2
1,99,6.42859886086182e-06,0.00901831646597389,0.000167137785672143,0.000614879093613756,5.37748564454246e-06,2
