outer,inner,objective,data_residual,primal_or_step,dual,cg_residual,cg_iterations
1,1,8.41689987800481e-06,0.0657978964802548,0.0092897216417466,0.0485070486241313,1.28830178608447e-06,5
1,2,5.54298299213215e-06,0.048476765666332,0.00240390043827826,0.0325892102257068,1.54217455988498e-06,5
1,3,4.27845527757512e-06,0.0384076958779616,0.00229063985602587,0.0224089829828833,1.048317953778e-06,5
1,4,3.67321969850476e-06,0.0325631812416043,0.00195474106030135,0.0160096289879196,7.29821471205755e-07,5
1,5,3.35790822873087e-06,0.0291131612413894,0.00165635352890214,0.0119742774800472,3.33377990534509e-06,4
1,6,3.17895862861395e-06,0.0270134239076821,0.00147891956798053,0.00934320810332502,2.36996743885352e-06,4
1,7,3.06752690216917e-06,0.0256588166261192,0.00127552246340665,0.00765682286839693,1.71878177831568e-06,4
1,8,2.99091110519635e-06,0.0247096989750947,0.00106235706776308,0.0065790220830661,1.25807367355902e-06,4
1,9,2.93249783375806e-06,0.0239718878125159,0.000804158321549991,0.0058804576242299,9.04680461532628e-07,4
1,10,2.88485697142221e-06,0.0233565071154129,0.000661139096779937,0.0053649169487336,6.94944539642664e-07,4
1,11,2.84447175378713e-06,0.0228219597079031,0.000582740024308294,0.00494875083313888,6.74992067507595e-07,4
1,12,2.80932428192351e-06,0.0223452938245667,0.000524627982373181,0.00460776077155706,6.18092282531301e-07,4
1,13,2.77817033100644e-06,0.0219118175107879,0.000457658349463233,0.00433225617634409,3.81706450373894e-06,3
1,14,2.75048164799445e-06,0.0215137194690544,0.000450183576937857,0.00408380134504807,3.29056786062402e-06,3
1,15,2.72589099029977e-06,0.0211452912667114,0.000455398000590504,0.00385333218872133,2.74797596730111e-06,3
1,16,2.70366339881279e-06,0.0208013337855686,0.000410959436841261,0.00367054757255907,2.46438096007553e-06,3
1,17,2.68328762053343e-06,0.0204791541141824,0.000407043099079104,0.00351264153375291,2.30892699500608e-06,3
1,18,2.66456894626072e-06,0.020176695344994,0.000410802469286179,0.0033684514990869,2.15459470486644e-06,3
1,19,2.64726153176677e-06,0.0198918433951336,0.000404097711791278,0.00323716709424835,2.01442797318383e-06,3
1,20,2.63110298423776e-06,0.0196225166547797,0.000397593026578649,0.00311260890062167,1.88662393499456e-06,3
1,21,2.61589812841543e-06,0.0193665685718613,0.000371518414429918,0.0030054994089529,1.76216889325637e-06,3
1,22,2.60154376358029e-06,0.0191223444015347,0.000348280676822588,0.00291004354342667,1.65179266222373e-06,3
1,23,2.58801169340617e-06,0.0188886635015207,0.000331441499920032,0.00282161637848579,1.55423518525047e-06,3
1,24,2.57517937185904e-06,0.0186646781283705,0.000314500383045211,0.00273986050106184,1.47688838592575e-06,3
1,25,2.56299012867833e-06,0.018450265617249,0.000299505214970074,0.00266172791047112,1.40741852073726e-06,3
1,26,2.55146915852951e-06,0.018246725521223,0.000289932408898291,0.00258521752879912,1.32359427066054e-06,3
1,27,2.54061983071669e-06,0.0180539565403287,0.000272417793214693,0.00251292335923407,1.22652739893267e-06,3
1,28,2.53034338059716e-06,0.0178707501937186,0.000249820460318276,0.00244454156180857,1.16055969738777e-06,3
1,29,2.52061867979857e-06,0.017697085895911,0.000233489282378627,0.00237904037452466,1.09326564702996e-06,3
1,30,2.51138807684747e-06,0.0175317107738226,0.00021570748998551,0.00231954229626098,1.04531321651235e-06,3
1,31,2.50255915189616e-06,0.0173731504817516,0.000194277980458835,0.0022665703599303,1.0089739030437e-06,3
1,32,2.49409259383731e-06,0.0172205679571157,0.000176748419532438,0.00221598953736813,9.78991705207276e-07,3
1,33,2.48596283654711e-06,0.0170740528184426,0.000167071836911315,0.00216638470302438,9.47124805084144e-07,3
1,34,2.47817435841459e-06,0.0169339068163634,0.00016033993374554,0.00212019414938734,8.867751094949e-07,3
1,35,2.47071347644431e-06,0.0167995227736116,0.000147276713710965,0.00207797728266415,8.30628962158618e-07,3
1,36,2.46355176578549e-06,0.0166698600007846,0.0001331263962388,0.00203879248378143,7.96675468780971e-07,3
1,37,2.45667279893983e-06,0.0165442353681041,0.000124694506455185,0.00200115827902313,7.80356483302714e-07,3
1,38,2.45006166424431e-06,0.016422230095008,0.000121170911317007,0.00196439966127218,7.65516812437378e-07,3
1,39,2.4436946134447e-06,0.0163035177300289,0.000119261007076296,0.00192972190779798,7.43282818854583e-07,3
1,40,2.43752235991095e-06,0.0161878336302562,0.000119183435324016,0.00189712849122625,7.18670576316561e-07,3
1,41,2.43151223817965e-06,0.0160750177383744,0.000119108043715683,0.00186698667436321,6.95843600944141e-07,3
1,42,2.42565591013383e-06,0.0159649721999419,0.000118367070954157,0.00183917999184387,6.7379075135396e-07,3
1,43,2.4199517246884e-06,0.0158575663816514,0.000117624122750071,0.00181268346689401,6.51905767336357e-07,3
1,44,2.41439391385869e-06,0.0157526515791108,0.000116733954584809,0.0017871003697005,6.32925418719303e-07,3
1,45,2.40897269668684e-06,0.0156501204016532,0.000115564091757035,0.00176249117669327,6.16822987941228e-07,3
1,46,2.40368186770822e-06,0.0155498910838189,0.00011317296303912,0.00173940987306754,6.01203317353417e-07,3
1,47,2.39851556489808e-06,0.0154518756198209,0.000109368205013087,0.00171737624989069,5.85300366614782e-07,3
1,48,2.39346839696945e-06,0.0153559702278424,0.000104772646447715,0.0016960608578686,5.69665866147187e-07,3
1,49,2.38853640022922e-06,0.0152620581764219,9.93204084740878e-05,0.0016757371778374,5.54648739530624e-07,3
1,50,2.38371646733318e-06,0.0151700420027947,9.44231587894657e-05,0.00165592777395801,5.40189678946811e-07,3
1,51,2.37899833040931e-06,0.0150796778872659,8.90574598141152e-05,0.00163680825477632,3.9204050274026e-06,2
1,52,2.37436645078385e-06,0.0149910649950982,8.42888169330707e-05,0.00161872937854647,3.85085459850768e-06,2
1,53,2.36982518719812e-06,0.0149041119917606,7.96338265542843e-05,0.00160149486551822,3.76122894797196e-06,2
