outer,inner,objective,data_residual,primal_or_step,dual,cg_residual,cg_iterations
1,1,1.04907761102128e-05,0.0268944409869648,0.0810150013316904,0.00505245744815037,7.69380529123099e-06,18
1,2,8.94029671214061e-06,0.0217040649334263,0.0479139904827236,0.0022228726102516,8.21865174504953e-06,16
1,3,8.21185276523214e-06,0.0184147314384744,0.0300319082029526,0.00159272523231576,8.468590780749e-06,14
1,4,7.66239067972124e-06,0.0156859473269371,0.0196014566425766,0.00140609594766705,6.10645278181268e-06,14
1,5,7.30236396663823e-06,0.0137183801670481,0.0133986205833476,0.00126865215957098,6.52043613000267e-06,13
1,6,7.0697640535028e-06,0.0123148866573869,0.0106927837680339,0.00113189393574817,8.88748619529983e-06,12
1,7,6.90584169647128e-06,0.0112653250251716,0.00970627028110211,0.0010116302680576,8.84735352519369e-06,12
1,8,6.78107691776585e-06,0.010479773310541,0.00929187091481426,0.000909293162757746,7.58094122430125e-06,12
1,9,6.67820743156844e-06,0.00989681088319658,0.00901297501771289,0.000823303922072964,6.09188323169242e-06,12
1,10,6.58805357288219e-06,0.0094679542065205,0.00863714268377186,0.00075288214546628,9.06575605591418e-06,11
1,11,6.50654988592904e-06,0.00915910952082423,0.00801824360513111,0.00069887128049602,8.00914717405117e-06,11
1,12,6.43386972895512e-06,0.00894204164244574,0.00722618280974201,0.000654853648506923,6.67683885766431e-06,11
1,13,6.36730270708827e-06,0.00879085413231485,0.0064207826402607,0.00061850574566067,9.25729422792061e-06,10
1,14,6.30680733266943e-06,0.00868897186350056,0.00580260560114532,0.000586951255592288,8.38280203132187e-06,10
1,15,6.25304906563327e-06,0.00862326024347957,0.00537376070944526,0.000558930922952962,7.35634070098019e-06,10
1,16,6.20420369076815e-06,0.00858469271956165,0.00504092680137763,0.000533503017140825,8.59307180881795e-06,9
1,17,6.15875716729802e-06,0.00856930061832879,0.00476338280982974,0.000511207413634173,6.88266703648925e-06,9
1,18,6.11584286256118e-06,0.00857295675766446,0.00449591854855924,0.00049236919690462,9.28658893581738e-06,8
1,19,6.07554074448253e-06,0.0085940998787456,0.00425934633650442,0.000475183232703698,5.56249016093938e-06,9
1,20,6.03671705435153e-06,0.00862879400701064,0.00402383590512845,0.000461301499803289,8.00398957571138e-06,8
1,21,6.00158303368942e-06,0.00867478135519656,0.00380278962535779,0.000447953421992556,7.18120320158849e-06,8
1,22,5.97185076759624e-06,0.00872756676497654,0.00367000612205541,0.000433837614478247,6.60594791055644e-06,8
1,23,5.94740221362282e-06,0.00878416516387817,0.00361068447125008,0.000420711041332339,6.11958887470471e-06,8
1,24,5.9276485360663e-06,0.00884250100687051,0.00362074654748515,0.000406099381944835,7.81328233042356e-06,7
