outer,inner,objective,data_residual,primal_or_step,dual,cg_residual,cg_iterations
1,1,2.46323401336436e-05,0.0481266321797434,0.0310841403527783,0.0301101832555949,5.22963774034208e-06,7
1,2,1.82309449608604e-05,0.0322331148838544,0.00967524527197784,0.0139575835096846,4.97988290514689e-06,7
1,3,1.67261022061494e-05,0.0272960161011436,0.00752411338993455,0.00785897954633052,2.7951133286096e-06,7
1,4,1.61250420870109e-05,0.0252239284143324,0.00569286931540112,0.00544018906481046,4.14321569576387e-06,6
1,5,1.5770544430171e-05,0.0239156919326844,0.00405985253891035,0.00442764340577907,2.98548046275833e-06,6
1,6,1.55138897278743e-05,0.0228861226555704,0.00302605209983723,0.00387187785318837,6.45143322682071e-06,5
1,7,1.53034712775045e-05,0.0220104993272178,0.00234421487547402,0.00350716695911588,4.00098568097767e-06,5
1,8,1.51245564266946e-05,0.0212481826571064,0.00205756736595145,0.0032190660588889,4.19278550803568e-06,5
1,9,1.49736607858995e-05,0.0205788905975679,0.00192240416274651,0.00298278548760762,3.93652935200166e-06,5
1,10,1.48449428433393e-05,0.0199870043607583,0.0018495709941041,0.00278973016139387,3.54230062001997e-06,5
1,11,1.47340775660147e-05,0.0194585389693344,0.00181469748815453,0.00262629683218843,3.13281664335435e-06,5
1,12,1.46349860616562e-05,0.0189829819183827,0.00179871301943809,0.00248517380246094,2.7611258366489e-06,5
1,13,1.45425226055316e-05,0.0185523646287443,0.00176143920138193,0.00236475135438694,2.44269306328944e-06,5
1,14,1.44545993053796e-05,0.0181588219379,0.00167918534834189,0.00226537367800848,2.1846137319615e-06,5
1,15,1.4372468043716e-05,0.0177945436945186,0.001570194335533,0.00218167632910834,6.54341422910908e-06,4
1,16,1.42958258760534e-05,0.0174551490099973,0.0014626782542017,0.00210686611250837,6.23438887527485e-06,4
1,17,1.42236524259753e-05,0.0171373838496802,0.00136794886090391,0.00203788767712163,5.87773284087042e-06,4
1,18,1.41551350149398e-05,0.0168386519152881,0.00128849354359093,0.00197282672080132,5.52230013871446e-06,4
1,19,1.4089562219139e-05,0.0165571499432752,0.00121993978650559,0.00191115755538327,5.19225214658602e-06,4
1,20,1.40263299852703e-05,0.0162913579731508,0.00115703593258931,0.00185461401434371,4.86906975850644e-06,4
1,21,1.39649616111487e-05,0.0160398561046476,0.0010935972064762,0.00180485276453564,4.55143937329634e-06,4
1,22,1.39054091365657e-05,0.0158012920855854,0.00102977262920763,0.00176094730500446,4.26751114671024e-06,4
1,23,1.38477698481172e-05,0.0155744709982345,0.000969189700984993,0.0017209822081969,4.01269126790769e-06,4
1,24,1.37922658916438e-05,0.015358621442426,0.000912125107691356,0.00168397012540323,3.79019376696575e-06,4
1,25,1.37391436733573e-05,0.0151531218363485,0.000857164498408628,0.00164943190458655,3.57837594389447e-06,4
1,26,1.36884077141387e-05,0.0149573530158393,0.000802938838120211,0.00161733278239726,3.37169964614158e-06,4
1,27,1.36393843006757e-05,0.0147705874098483,0.000747849527767389,0.00158817589707814,3.17584342401062e-06,4
1,28,1.35917286327324e-05,0.0145922079240087,0.000691004216453627,0.00156181471726481,2.99495552259632e-06,4
1,29,1.35452400421707e-05,0.0144216292995752,0.000634298407089163,0.00153734288746001,2.81982088549302e-06,4
1,30,1.34998066231459e-05,0.0142582553026297,0.000578967671116364,0.0015142445190517,2.65067684725423e-06,4
1,31,1.34555662078165e-05,0.0141014836199389,0.000525572697728674,0.00149208930951212,2.48484297712752e-06,4
