axial_span_censored,axial_span_error,axial_span_um,background_error,converged,ewald_residual,inner_converged,intersection_over_union,iterations,mean_object_n,method,object_error,outer_iterations,physical_ewald_residual,physical_scattered_field_error,relative_index_bias,relative_ri_error,seconds,source,stationarity,true_axial_span_um
1,0.35593220338983,8,0.230721749740348,1,0.00969404999950362,1,0.931608100112683,1019,1.33564188841476,tv,0.154747875195347,2,0.00969404999950362,0.0100146951562503,-0.120972656848252,0.27781186202306,691.249066291667,exact,9.99491444609917e-05,5.9
