axial_span_censored,axial_span_error,axial_span_um,background_error,converged,ewald_residual,inner_converged,intersection_over_union,iterations,mean_object_n,method,object_error,outer_iterations,physical_ewald_residual,physical_scattered_field_error,relative_index_bias,relative_ri_error,seconds,source,stationarity,true_axial_span_um
0,-0.271186440677966,4.3,0.22424961169257,1,0.180362452469449,1,0.868065471174303,0,1.33564354319035,direct,0.408824966639032,0,0.18966154955823,0.190033233273965,-0.115385684222232,0.466289332594754,1.65720941666667,matched,NaN,5.9
1,0.35593220338983,8,0.162423685755349,0,0.00146156810052619,0,0.874420588475121,100,1.33565313757821,gp,0.319533855880217,1,0.0165136418180074,0.0169523232424097,-0.0829924203120601,0.358445726363188,159.820280708333,matched,NaN,5.9
0,-0.0508474576271186,5.6,0.100273347626291,0,0.001206951300981,0,0.963286061575421,1000,1.33566372287607,tv,0.171011418681585,5,0.0166401293343355,0.0170237661093826,-0.0472535745970116,0.198241392155301,1163.34128070833,matched,0.000115535630077297,5.9
