outer,inner,objective,data_residual,primal_or_step,dual,cg_residual,cg_iterations
1,1,1.4023454285124e-05,0.0481266321797434,0.0152085529141955,0.0293619149769917,5.22963774034208e-06,7
1,2,8.07011712837386e-06,0.0319529951010541,0.00559424054270858,0.0134313149900154,4.84616639203537e-06,7
1,3,6.70635134064836e-06,0.0269867565002762,0.00571863845628476,0.00744437967268384,2.70507311513445e-06,7
1,4,6.18329306215581e-06,0.0248759509611286,0.00420271888969548,0.00525824746132218,3.89671194576121e-06,6
1,5,5.86331601366077e-06,0.0234885478983654,0.00270051114247369,0.00431174513394067,2.96187839936768e-06,6
1,6,5.63165252968584e-06,0.022402011439343,0.00204344268598151,0.00369509560314666,5.8814921159942e-06,5
1,7,5.4520309919669e-06,0.0215006177993194,0.00158344552009428,0.00325985654254745,5.2113790422789e-06,5
1,8,5.30795396249553e-06,0.0207554744538896,0.00146063579511463,0.00291869205847147,4.28441463285605e-06,5
1,9,5.19041059525998e-06,0.0201390898060326,0.00136938819988661,0.0026429333983232,3.22655606265925e-06,5
1,10,5.09269599504841e-06,0.0196183588779328,0.00122651931796408,0.00242889462074509,2.8976431553453e-06,5
1,11,5.00915083316052e-06,0.0191665643307055,0.00110167125629397,0.00225883778792793,2.39630046145623e-06,5
1,12,4.93569362259263e-06,0.0187657160348363,0.00100696790503422,0.00212000011796445,2.13822060181923e-06,5
1,13,4.87018611272845e-06,0.0184045005111186,0.000923223577010509,0.00200188913003656,6.41998945715192e-06,4
1,14,4.81108025123837e-06,0.0180752831747467,0.000842592046055597,0.00189929309732782,5.98418520146893e-06,4
1,15,4.75714990305225e-06,0.0177720498704047,0.000750556823368707,0.00181060472295622,5.46847124769731e-06,4
1,16,4.70753962585992e-06,0.0174901311801468,0.000652204611942581,0.00173368110039926,5.0052030908137e-06,4
1,17,4.6616052531979e-06,0.0172258969335539,0.00057041794463329,0.00166552214317903,4.59499288163941e-06,4
1,18,4.61896083288346e-06,0.0169765861965504,0.000511092794877146,0.00160471084421531,4.23247116839145e-06,4
1,19,4.57920550902625e-06,0.0167401504617023,0.000469181645110049,0.00154906691906118,3.90882921095099e-06,4
1,20,4.54190461600243e-06,0.0165148691929102,0.000435853637987225,0.00149897941430189,3.62290046821028e-06,4
1,21,4.50666895195985e-06,0.0162993744094185,0.000406532855763955,0.00145296494324598,3.37355700945813e-06,4
1,22,4.47321136909353e-06,0.0160926368663714,0.00037800372792843,0.00141170060805464,3.15091128176899e-06,4
1,23,4.44132159822588e-06,0.0158937676712878,0.000349752443587091,0.00137463986883604,2.95252285602901e-06,4
1,24,4.41084342627593e-06,0.0157019690027107,0.000323755592446092,0.00134037082802116,2.77684108366351e-06,4
1,25,4.3816446684073e-06,0.0155165448413378,0.000301381214870215,0.00130826284747309,2.62109764151853e-06,4
1,26,4.35363075214373e-06,0.0153369883482504,0.000283518315869576,0.00127842449899614,2.48528795706196e-06,4
1,27,4.32672253234376e-06,0.0151628664378859,0.000268407736806996,0.00125048700070125,2.36387446964119e-06,4
1,28,4.30083381709019e-06,0.0149938521496245,0.000254094560185896,0.00122468942527716,2.25485233379591e-06,4
1,29,4.27588824591363e-06,0.0148295745430043,0.000235686589139449,0.00120084762979187,2.15371048229113e-06,4
1,30,4.25182619663351e-06,0.0146696582285037,0.000215606235216226,0.00117802699334305,2.06130366087268e-06,4
1,31,4.22859573706352e-06,0.0145138151565577,0.000198392484754329,0.00115614951573184,1.9766725035995e-06,4
1,32,4.20615241384892e-06,0.0143617697101049,0.000184340855012927,0.00113506551581517,6.72103442582162e-06,3
1,33,4.18442679537389e-06,0.0142134485814939,0.000171986459475305,0.00111528938804482,6.46788936423648e-06,3
1,34,4.16339808597939e-06,0.0140687252012329,0.000161611087779274,0.00109617391206746,6.22302342611951e-06,3
1,35,4.14302963961544e-06,0.0139274550636188,0.000152984760227607,0.00107792059668279,6.05568513484761e-06,3
1,36,4.12330042427853e-06,0.0137894916995284,0.000145098596920887,0.00106043124330887,5.8860084272145e-06,3
1,37,4.10418062743694e-06,0.0136547093370259,0.00013961332248302,0.00104334355668993,5.72418738829257e-06,3
1,38,4.08563783191138e-06,0.0135230144703305,0.000136593883617092,0.00102667435402097,5.57068553937939e-06,3
1,39,4.0676441870105e-06,0.0133943115472319,0.000133072793051416,0.00101064152026582,5.42013457855063e-06,3
1,40,4.0501679521898e-06,0.0132685167596563,0.000129815605366154,0.000995201374360186,5.27476528684855e-06,3
1,41,4.03317853414559e-06,0.0131455333205401,0.000125705710430224,0.000980371060330039,5.13700333805603e-06,3
1,42,4.01665528694873e-06,0.0130252929998567,0.000121139026412265,0.000966023702691231,5.00704824282942e-06,3
1,43,4.00058057968888e-06,0.0129077316984269,0.000116391226018632,0.000952201284116342,4.88143807262214e-06,3
1,44,3.9849465324482e-06,0.0127927703061062,0.000111835315828749,0.000938695646866282,4.7574193231645e-06,3
1,45,3.96973814714399e-06,0.0126803261660434,0.000108181941546685,0.000925388515619971,4.6360083036077e-06,3
1,46,3.95493289781202e-06,0.0125703215203064,0.000104880098279404,0.000912463494286889,4.52016550438467e-06,3
1,47,3.94051703225454e-06,0.0124626850885277,0.000100687963012085,0.000899929994927417,4.40358935442289e-06,3
1,48,3.92647780097251e-06,0.0123573529462673,9.81551247406082e-05,0.000887643486943033,4.29564229461085e-06,3
1,49,3.91280231826712e-06,0.0122542814187046,9.63846653984495e-05,0.00087570398510109,4.19903217555716e-06,3
1,50,3.89948262807883e-06,0.0121534174704607,9.43533796848157e-05,0.0008640553668929,4.10434819449811e-06,3
1,51,3.88650400894015e-06,0.0120547002109323,9.19749624337654e-05,0.000852709485702145,4.00783969552572e-06,3
1,52,3.87385115739649e-06,0.0119580587466626,8.89304813262871e-05,0.000841659681388427,3.91549655798131e-06,3
1,53,3.86151559303524e-06,0.0118634261556863,8.63718045233698e-05,0.000830736502960424,3.82885090023476e-06,3
1,54,3.84948599234528e-06,0.011770753429931,8.45921463222352e-05,0.000820007552659701,3.74574833713082e-06,3
1,55,3.83775687906327e-06,0.0116799921377072,8.31475329170536e-05,0.0008094520251565,3.66439652414314e-06,3
1,56,3.82631550011116e-06,0.0115911018676516,8.22646973453012e-05,0.000799080548778269,3.58510705471923e-06,3
1,57,3.81515751696259e-06,0.0115040405019476,8.1399895871763e-05,0.000788953959031148,3.50772089694665e-06,3
1,58,3.80427161720634e-06,0.0114187661703332,8.03529825623026e-05,0.000779050657332337,3.4320715964154e-06,3
1,59,3.79364445199276e-06,0.0113352409961728,7.97399533140436e-05,0.000769307523017338,3.36048192617896e-06,3
1,60,3.78327008640287e-06,0.0112534383480265,7.89673301554612e-05,0.000759810500162085,3.29111371654317e-06,3
1,61,3.77314572201423e-06,0.0111733373037603,7.87265822251269e-05,0.000750498462627536,3.22379814744422e-06,3
1,62,3.7632588170558e-06,0.0110949187579123,7.94097634908928e-05,0.000741405273876232,3.16193588298832e-06,3
1,63,3.75359889083265e-06,0.0110181565102584,7.93088362516893e-05,0.000732673899276084,3.10276167531521e-06,3
1,64,3.7441642606928e-06,0.0109430097134814,7.81286887650706e-05,0.000724235598370933,3.04378094353039e-06,3
1,65,3.73494623647346e-06,0.0108694341494155,7.64390462745129e-05,0.00071599953917544,2.98618383350305e-06,3
1,66,3.72593082866214e-06,0.0107973912577627,7.36195851919769e-05,0.000707972326971379,2.93092673085053e-06,3
1,67,3.71711148047398e-06,0.0107268417851154,7.08370013083191e-05,0.0007000248205171,2.87387209570523e-06,3
1,68,3.70848685358544e-06,0.0106577524980841,6.87863316925071e-05,0.000692188754557449,2.81698460883801e-06,3
1,69,3.70005331565162e-06,0.0105900882413865,6.71250290092865e-05,0.00068445685389572,2.76195876564684e-06,3
1,70,3.69180606156245e-06,0.0105238190670436,6.63894121308678e-05,0.000676820407567375,2.70879305553869e-06,3
1,71,3.68373655177362e-06,0.010458903193137,6.52728323314829e-05,0.000669325338913322,2.65364290695551e-06,3
1,72,3.67583844970157e-06,0.010395306117874,6.4363015389702e-05,0.000661976229283278,2.60125217198217e-06,3
1,73,3.66810639579071e-06,0.0103329972413499,6.34276133893219e-05,0.000654785603545866,2.54855350219735e-06,3
1,74,3.66053478713613e-06,0.0102719462029751,6.21395947825666e-05,0.000647725801500051,2.49550606426908e-06,3
1,75,3.65311828978086e-06,0.0102121242688527,6.10355893663478e-05,0.000640800333231009,2.44278711841115e-06,3
1,76,3.64585602591021e-06,0.0101535129549267,6.02913168142741e-05,0.000633925826872704,2.39185781590841e-06,3
1,77,3.63874476243907e-06,0.0100960841722026,5.95204824453555e-05,0.000627210651133274,2.3407539928414e-06,3
1,78,3.6317808352835e-06,0.0100398137296841,5.89484589749653e-05,0.000620577698548508,2.29256734755639e-06,3
1,79,3.62495968983611e-06,0.00998467096586603,5.85187032926873e-05,0.000614062145546632,2.24295577103421e-06,3
1,80,3.61827558190127e-06,0.00993063243956006,5.81049637545096e-05,0.000607670555552137,2.19598764481926e-06,3
1,81,3.61172492896144e-06,0.00987768003624486,5.74283092632177e-05,0.000601409828872299,2.14781257464434e-06,3
1,82,3.60530357827558e-06,0.00982578820822993,5.69006098413973e-05,0.000595250761421636,2.10015707589062e-06,3
1,83,3.59900732399493e-06,0.00977494180440474,5.63817939127804e-05,0.000589217371443989,2.05493236503685e-06,3
1,84,3.59283422495403e-06,0.00972512516231723,5.58891883371089e-05,0.00058329298785216,2.00812604625182e-06,3
1,85,3.58678337185561e-06,0.00967631942135805,5.54605827456653e-05,0.00057745168630591,1.96294259489547e-06,3
1,86,3.58082782764735e-06,0.00962806495439394,5.23278652127878e-05,0.000571341058450565,6.78237912664934e-06,2
1,87,3.57498570512526e-06,0.00958088131770664,5.21825429271162e-05,0.000565725237150005,6.22273694888518e-06,2
1,88,3.56927711627965e-06,0.00953479612974822,5.23707393198316e-05,0.000560149630699048,6.18518809911618e-06,2
1,89,3.56368894250319e-06,0.00948973520362067,5.27052164769628e-05,0.000554665330166802,6.10522362730674e-06,2
1,90,3.55821079380605e-06,0.00944565063744151,5.31186668126461e-05,0.000549314254245275,6.01891185796981e-06,2
1,91,3.55283694624093e-06,0.00940249328225301,5.35150578742414e-05,0.000544019450419255,5.94458469436604e-06,2
1,92,3.54756302378362e-06,0.00936023067888654,5.39258703120831e-05,0.000538780251008182,5.871152494825e-06,2
1,93,3.54238586757297e-06,0.00931883398253426,5.41142836212305e-05,0.000533685196096232,5.7983340599908e-06,2
1,94,3.53730283809171e-06,0.00927828445646723,5.39210243755481e-05,0.000528714992713312,5.72602145078511e-06,2
1,95,3.5323140214301e-06,0.00923856072680691,5.37025233285779e-05,0.000523806774292567,5.65266661287278e-06,2
1,96,3.52741523419229e-06,0.00919964526057248,5.35223561951734e-05,0.000518952051853473,5.58205184261026e-06,2
1,97,3.52260212058284e-06,0.00916152320439491,5.30791859048427e-05,0.000514197935254834,5.51109050940164e-06,2
1,98,3.51787470353233e-06,0.00912418306190844,5.23533204890798e-05,0.000509548389356467,5.43961961392906e-06,2
1,99,3.51323026044909e-06,0.0090876067844256,5.16747421630772e-05,0.000504977000438496,5.36766002527674e-06,2
1,100,3.50866761230858e-06,0.00905177361173642,5.10836697377682e-05,0.000500438202171612,5.29679185361121e-06,2
1,101,3.5041839588523e-06,0.00901666680991832,5.07936880260467e-05,0.000495910066573945,5.22897078342949e-06,2
1,102,3.49977616325823e-06,0.00898227132524974,5.0395462443717e-05,0.000491464058854964,5.1588217982817e-06,2
1,103,3.49544253007495e-06,0.00894857500347024,4.98467997280557e-05,0.000487106638252034,5.08970959500259e-06,2
1,104,3.49118116297322e-06,0.00891556257281944,4.92346204432986e-05,0.000482834622490127,5.01978026353552e-06,2
