case_id,illumination_NA,theta_deg,phi_deg,born_scalar,rytov_scalar,born_co,rytov_co,born_full,rytov_full,scalar_co,scalar_full,vector_born_co,vector_born_full,scalar_norm2,co_norm2,vector_norm2,max_abs_rytov_phase
2,0,0,0,0.0918381831767796,0.0862301144338641,0.119542830239676,0.114068110504229,0.217345231706889,0.214482507035709,0.072323732415459,0.196168337752302,0.0893340543580646,0.0897781934795941,0.710879586535177,0.661582546503791,0.684461448875115,0.0568328193752018
2,0.05,2.14579781294776,0,0.0919028714555412,0.0862804602384653,0.119455551966855,0.113977603849084,0.217134952007968,0.214269697962546,0.0719791160666174,0.195862434231483,0.0893875073848253,0.0898430888040874,0.711424416896041,0.662198540233608,0.685047552135351,0.0563318469169733
2,0.1,4.294612721817,0,0.0920933012274282,0.0864488131384259,0.119237847778856,0.113778545366355,0.216599867548909,0.213741878741059,0.0710379483838643,0.195060078769246,0.0895466039326476,0.0900339446263852,0.713163140519791,0.664096512807816,0.686879928588219,0.055369971395046
2,0.15,6.44950021830543,0,0.0923987164846948,0.0867589139324448,0.119003720418583,0.113611236145863,0.215993268304883,0.213166744611308,0.0697536381798611,0.194069997805584,0.0898069972560334,0.0903391824524666,0.716383600646786,0.667419539481426,0.690165998176309,0.0551823492577511
2,0.2,8.61359395458848,0,0.0928018365341036,0.0872016916910859,0.118887957480781,0.11355958131016,0.215631038388868,0.212835228495156,0.0684670597797266,0.193287957423079,0.0901598575895287,0.090739452812552,0.721485476952367,0.672381329675694,0.695202303037087,0.0545613736401493
2,0.25,10.7901483426374,0,0.0932802476855805,0.0877436595156059,0.118984174424501,0.113678774044724,0.215759929387436,0.212975441861698,0.0674941041203633,0.193044256724171,0.0905903978056254,0.0912082950806034,0.728869826262758,0.679223788517452,0.7023016487057,0.0546773881125885
2,0.3,12.9825856588502,0,0.093808880979876,0.0883676665875909,0.119295870097886,0.114040107595075,0.216433217861698,0.213676275002913,0.0670075018414961,0.19345312889107,0.0910773490121944,0.0917141691111673,0.738803190885614,0.688149738514727,0.711694477128369,0.0543582205131493
2,0.35,15.1945496629494,0,0.0943635111277235,0.0890721664842453,0.119724149661466,0.114615509904942,0.217446397712187,0.214769173301284,0.0669693407677139,0.1943275336027,0.09159429958196,0.0922242059055633,0.751273735520384,0.699228714722316,0.723411058511289,0.0538733525132923
2,0.4,17.4299682548373,0,0.0949247088871979,0.0898272686891168,0.120100248907244,0.115153720729655,0.218366259512484,0.215776280901461,0.0671567304262176,0.195203341072551,0.0921132594892324,0.0927093426776473,0.7658597918877,0.712279782839891,0.737156237303173,0.0535047737605584
2,0.45,19.6931284542689,0,0.0954813316344849,0.0905479614212693,0.120249659613804,0.115317312584919,0.21864467849438,0.216062282515849,0.0672677667702648,0.195465128822166,0.0926099551173922,0.0931497949891285,0.781632274979138,0.726743791038175,0.752194101580037,0.0525046653837538
2,0.5,21.9887681072876,0,0.0960327064216114,0.0911318470664762,0.120060970365336,0.114940315906156,0.217772476685131,0.21508555361035,0.0670494348269094,0.194520073899838,0.0930695703464206,0.0935394929260194,0.797111169421433,0.741566615914003,0.767264613039699,0.0518413966968411
2,0.05,2.14579781294776,45,0.0919028704895597,0.0862804830727854,0.119484635463902,0.114003044325585,0.217182039944575,0.21431486518923,0.0720723287912802,0.195930939133192,0.0893932383050085,0.0898446893810508,0.711424421261569,0.662178421146114,0.685036612486788,0.0563318591038033
2,0.1,4.294612721817,45,0.0920932862157023,0.0864490588076032,0.119332519494032,0.113853897698268,0.216747082279246,0.213878907671257,0.071368147096666,0.195285034282852,0.089568310007195,0.0900401307539207,0.713163200547266,0.664035766801005,0.686847336829437,0.0556619729518811
2,0.15,6.44950021830543,45,0.0923986441778121,0.0867590448529985,0.119145328699669,0.113708515296586,0.216185924282511,0.213335792139649,0.0703492422969261,0.194409321466027,0.0898516114848843,0.0903524525786589,0.716383824670346,0.66734952904365,0.690130268253954,0.0552492201027641
2,0.2,8.61359395458848,45,0.0928016238938657,0.0872007897380151,0.118995261664625,0.113613430790439,0.215684167348666,0.212858852767613,0.0692065672677246,0.193537886791682,0.0902298721898531,0.0907619855546117,0.721485850917133,0.672397416730387,0.695217643613666,0.0548051509666622
2,0.25,10.7901483426374,45,0.0932797762364806,0.0877429013973989,0.118938094176561,0.113596436659647,0.215396811091771,0.212589508128372,0.0681308360508181,0.19287882017233,0.090684129318118,0.0912426826715185,0.728869768170767,0.679470215614489,0.702448916066315,0.0545746861563395
2,0.3,12.9825856588502,45,0.0938080164765666,0.0883675192762535,0.118987965502309,0.113707086050942,0.215380251466094,0.212602899737497,0.0672548299704386,0.192532405853767,0.0911906910126631,0.0917646217594969,0.738800841652365,0.688777834478163,0.712057408090799,0.0542756766464859
2,0.35,15.1945496629494,45,0.0943621352007209,0.0890722442366381,0.11910776164251,0.11395894892846,0.215553455339782,0.212843992544193,0.0666128275419641,0.192439881450462,0.0917235985418569,0.0922978801538641,0.75126507347667,0.700337442089969,0.724043435331037,0.0538773684702451
2,0.4,17.4299682548373,45,0.0949227547787318,0.089826052995513,0.119220466576629,0.114231715896691,0.215706865058545,0.213079787434021,0.0661369691942106,0.192386551953926,0.0922584916071976,0.092817273707453,0.76583773637438,0.713854705977845,0.73804934960201,0.0531769228564325
2,0.45,19.6931284542689,45,0.0954788141600424,0.0905430093686779,0.119237780527875,0.114316052079062,0.21555821395649,0.212963513410347,0.0656938516437762,0.192060663398131,0.0927771356322105,0.0933069312531232,0.781585999726527,0.728614272505163,0.753255360159996,0.0527819809895702
2,0.5,21.9887681072876,45,0.0960297384099741,0.0911215705367377,0.119094933057979,0.114069497992152,0.214834920688547,0.212179855010149,0.0651441822247033,0.191145383643566,0.0932714835379678,0.0937635802675884,0.797025864805114,0.743399982880675,0.768316820267124,0.0523117076778476
2,0.05,2.14579781294776,90,0.0919028714555413,0.0862804602384656,0.119513934427004,0.114028259932879,0.217229128370812,0.214359801030466,0.0721657862654091,0.19599942917944,0.0893989615559379,0.0898462919784641,0.711424416896041,0.662158325226615,0.685025663004029,0.0563318469169733
2,0.1,4.294612721817,90,0.0920933012274275,0.086448813138426,0.119430351474772,0.113932502786734,0.216894358148812,0.214015965395631,0.0717021474276964,0.195509864692279,0.0895898998412999,0.0900463481291557,0.713163140519791,0.663975359638709,0.686814606004659,0.055369971395046
2,0.15,6.44950021830543,90,0.0923987164846939,0.0867589139324442,0.119300656682481,0.113821556978813,0.216379170727054,0.21350613666651,0.0709627784014212,0.194748671484696,0.0898956898515347,0.0903658721501401,0.716383600646785,0.667280995550834,0.690093983621597,0.0551823492577511
2,0.2,8.61359395458848,90,0.0928018365341032,0.0872016916910857,0.119136854882107,0.113706471735128,0.215739598195718,0.212886446095352,0.0699952479538968,0.193789361955922,0.0902984113100338,0.0907849539659658,0.721485476952369,0.672417299573292,0.695231859652217,0.0545613736401493
2,0.25,10.7901483426374,90,0.0932802476855807,0.0877436595156054,0.118951559312758,0.113577772124308,0.215038742570536,0.212209270375795,0.0688605058381241,0.192717938053629,0.0907748762968295,0.0912780260238055,0.728869826262759,0.679723843073029,0.702595281274142,0.0546773881125886
2,0.3,12.9825856588502,90,0.0938088809798757,0.0883676665875904,0.118755222938017,0.113451848963236,0.214334094978341,0.211535788809843,0.0676262612282499,0.191617681956348,0.0912991912588608,0.091816802419649,0.738803190885614,0.689417400330875,0.712422745349496,0.0543582205131493
2,0.35,15.1945496629494,90,0.0943635111277235,0.0890721664842449,0.118554376183063,0.113366308777693,0.213665850042482,0.210922821450824,0.0663584759094149,0.190553729954266,0.0918463266588267,0.0923742477081319,0.751273735520384,0.701463539090436,0.7246886509353,0.0538733525132922
2,0.4,17.4299682548373,90,0.0949247088871978,0.0898272686891171,0.118351594793921,0.113320081046628,0.213049576070242,0.210384325073093,0.0651126154579893,0.189561497139018,0.0923961224721132,0.0929289083829659,0.765859791887699,0.715457899669716,0.738978744602411,0.0535047737605583
2,0.45,19.6931284542689,90,0.0954813316344854,0.0905479614212696,0.118147335711594,0.113238485858997,0.212475530756839,0.20987124109006,0.0639270106997067,0.188642418725801,0.0929368218434363,0.0934686107475469,0.781632274979139,0.730536301883602,0.754396781745679,0.0525046653837537
2,0.5,21.9887681072876,90,0.0960327064216108,0.0911318470664757,0.117943094543075,0.113020852488956,0.211914586189057,0.209300425262928,0.0628203116483486,0.187768018642433,0.0934672946997403,0.0939926491600408,0.797111169421432,0.745332151640453,0.769521673034333,0.051841396696841
2,0.05,2.14579781294776,135,0.0919028704895599,0.0862804799835779,0.119484635463903,0.114003032947797,0.217182039944576,0.214314859338861,0.0720723287912802,0.195930939133192,0.0893932383050092,0.0898446893810513,0.711424421261569,0.662178421146114,0.685036612486789,0.0563318591038033
2,0.1,4.294612721817,135,0.0920932862157025,0.0864490587267742,0.119332519494031,0.113853894321585,0.216747082279246,0.213878905933451,0.0713681470966661,0.195285034282851,0.0895683100071944,0.0900401307539196,0.713163200547266,0.664035766801005,0.686847336829437,0.0556619729518811
2,0.15,6.44950021830543,135,0.0923986441778121,0.0867590445320181,0.119145328699669,0.11370851178129,0.21618592428251,0.213335790327836,0.0703492422969263,0.194409321466027,0.0898516114848837,0.0903524525786581,0.716383824670346,0.667349529043649,0.690130268253953,0.0552492201027641
2,0.2,8.61359395458848,135,0.092801623893866,0.0872007898610241,0.118995261664625,0.113613431885568,0.215684167348666,0.212858853332951,0.0692065672677243,0.193537886791682,0.0902298721898528,0.0907619855546114,0.721485850917133,0.672397416730388,0.695217643613667,0.0548051509666622
2,0.25,10.7901483426374,135,0.0932797762364802,0.0877429014103856,0.118938094176561,0.11359643670844,0.215396811091771,0.212589508153592,0.0681308360508182,0.19287882017233,0.0906841293181179,0.0912426826715181,0.728869768170767,0.679470215614488,0.702448916066315,0.0545746861563395
2,0.3,12.9825856588502,135,0.0938080164765665,0.0883675187007588,0.118987965502308,0.113707085037243,0.215380251466093,0.212602899213062,0.0672548299704385,0.192532405853767,0.091190691012662,0.0917646217594962,0.738800841652364,0.688777834478162,0.712057408090799,0.0542756766464859
2,0.35,15.1945496629494,135,0.0943621352007207,0.0890722441580352,0.11910776164251,0.113958948692967,0.215553455339782,0.212843992422238,0.0666128275419638,0.192439881450463,0.0917235985418562,0.0922978801538634,0.75126507347667,0.700337442089969,0.724043435331037,0.0538773684702451
2,0.4,17.4299682548373,135,0.0949227547787318,0.0898260529969923,0.119220466576627,0.114231715902603,0.215706865058544,0.213079787437086,0.0661369691942098,0.192386551953927,0.0922584916071963,0.0928172737074521,0.76583773637438,0.713854705977846,0.738049349602011,0.0531769228564325
2,0.45,19.6931284542689,135,0.0954788141600421,0.0905430095762703,0.119237780527875,0.114316052324476,0.21555821395649,0.212963513537772,0.065693851643776,0.192060663398131,0.0927771356322108,0.0933069312531231,0.781585999726527,0.728614272505162,0.753255360159996,0.0527819809895702
2,0.5,21.9887681072876,135,0.096029738409974,0.0911215705161791,0.119094933057979,0.114069497990676,0.214834920688546,0.212179855009381,0.065144182224703,0.191145383643566,0.093271483537967,0.0937635802675881,0.797025864805114,0.743399982880675,0.768316820267124,0.0523117076778476
2,0.05,2.14579781294776,180,0.0919028714555412,0.0862804595870523,0.119455551966855,0.113977602695823,0.217134952007968,0.21426969736955,0.0719791160666173,0.195862434231483,0.0893875073848251,0.0898430888040877,0.711424416896041,0.662198540233608,0.68504755213535,0.0563318469169733
2,0.1,4.294612721817,180,0.0920933012274282,0.0864488138971237,0.119237847778856,0.113778545917047,0.216599867548909,0.213741879024477,0.0710379483838642,0.195060078769246,0.0895466039326477,0.0900339446263853,0.713163140519791,0.664096512807816,0.686879928588219,0.055369971395046
2,0.15,6.44950021830543,180,0.0923987164846947,0.0867589135204647,0.119003720418582,0.113611237075192,0.215993268304882,0.213166745090286,0.069753638179861,0.194069997805584,0.0898069972560333,0.0903391824524665,0.716383600646786,0.667419539481426,0.690165998176309,0.0551823492577511
2,0.2,8.61359395458848,180,0.0928018365341035,0.0872016917022999,0.118887957480781,0.113559580242313,0.215631038388868,0.212835227944103,0.0684670597797264,0.193287957423078,0.0901598575895289,0.0907394528125519,0.721485476952367,0.672381329675694,0.695202303037087,0.0545613736401492
2,0.25,10.7901483426374,180,0.0932802476855806,0.0877436595775004,0.118984174424501,0.113678774199684,0.215759929387436,0.21297544194169,0.0674941041203632,0.19304425672417,0.0905903978056255,0.0912082950806032,0.728869826262758,0.679223788517452,0.702301648705701,0.0546773881125885
2,0.3,12.9825856588502,180,0.0938088809798758,0.0883676667503328,0.119295870097886,0.114040107526124,0.216433217861698,0.213676274967331,0.0670075018414961,0.19345312889107,0.0910773490121942,0.091714169111167,0.738803190885614,0.688149738514727,0.71169447712837,0.0543582205131493
2,0.35,15.1945496629494,180,0.0943635111277235,0.0890721657954906,0.119724149661466,0.114615509593417,0.217446397712187,0.214769173140591,0.066969340767714,0.1943275336027,0.0915942995819605,0.0922242059055631,0.751273735520384,0.699228714722316,0.723411058511289,0.0538733525132923
2,0.4,17.4299682548373,180,0.094924708887198,0.0898272702091271,0.120100248907244,0.115153723304356,0.218366259512484,0.215776282229138,0.0671567304262174,0.195203341072552,0.0921132594892321,0.0927093426776471,0.7658597918877,0.712279782839891,0.737156237303173,0.0535047737605584
