theta_deg,interior_Q_over_f_median,interior_Q_over_f_p90,interior_Q_over_f_p99,interior_Q_over_f_rms
0.0,0.03844523422619857,0.19672429068444547,1.7434993620947281,0.47842850164375555
5.0,0.03890362101088815,0.19432239924808564,1.6853583150331202,0.46615721882729555
10.0,0.038548496438912935,0.2060700491544161,1.7658470850013575,0.49560662711272835
14.999999999999998,0.037863160108775044,0.22734511651928369,1.714338127819321,0.48082100198116284
