outer,inner,objective,data_residual,primal_or_step,dual,cg_residual,cg_iterations
1,1,1.49873778853063e-06,0.0323552434137164,0.19084942161016,0,9.39124849389435e-05,60
1,2,6.5435651217835e-07,0.0213790822003517,0.0203703672684597,0,9.23009190783765e-05,20
1,3,3.74937949852659e-07,0.0161830934814397,0.0122185197128608,0,8.0249084483159e-05,19
1,4,2.18710620439343e-07,0.0123599518516067,0.00810704489888274,0,8.60222068144028e-05,15
1,5,1.45257811552744e-07,0.0100728320103361,0.00587276126004183,0,9.94463032823329e-05,13
1,6,1.02781846854315e-07,0.00847305550186191,0.00453006497039309,0,9.99184434906013e-05,11
1,7,7.99106118117327e-08,0.00747109176120906,0.00366628912435947,0,9.28659100360162e-05,11
1,8,6.37541817294925e-08,0.00667323133910139,0.00302680938645004,0,9.64802467979584e-05,10
1,9,5.33770580122362e-08,0.00610603316985066,0.00259048924235062,0,8.87739864555392e-05,10
1,10,4.59457912546671e-08,0.00566506256030794,0.00226106785087599,0,8.2931107527805e-05,10
1,11,3.70487249015057e-08,0.00508707892214438,0.00203896210921895,0,9.65927349111037e-05,7
1,12,3.42130203723081e-08,0.00488852173722251,0.0018314727321357,0,9.55566917988931e-05,9
1,13,2.95137959272505e-08,0.00454040274612283,0.0015524397382982,0,9.23395071814577e-05,7
1,14,2.67052407702312e-08,0.0043189690470813,0.00131465061027907,0,9.42454728128906e-05,7
1,15,2.46259508455493e-08,0.00414742314343825,0.00119710331259359,0,9.23857414854843e-05,7
1,16,2.29782488086537e-08,0.00400627084453755,0.00110204724086036,0,8.95039637341435e-05,7
1,17,2.16155466231458e-08,0.00388566140777877,0.00102105786094531,0,8.65660638947411e-05,7
1,18,2.04580508805494e-08,0.00378019296768956,0.000951221233272243,0,8.37859471578205e-05,7
1,19,1.94617938499071e-08,0.00368700118031368,0.000889867360460704,0,8.12244858419094e-05,7
1,20,1.859613576811e-08,0.00360406982835449,0.000835558120868758,0,7.88841318317639e-05,7
1,21,1.78352406829034e-08,0.00352956618377139,0.000788514670209326,0,7.67420957678912e-05,7
1,22,1.66821542259397e-08,0.00341356289079024,0.000736403735544766,0,9.9325424876429e-05,6
1,23,1.58863289911505e-08,0.00333114562440016,0.000658778934707254,0,9.91624364300915e-05,6
1,24,1.52716370896121e-08,0.0032660636203103,0.000623338234994526,0,9.86457644200417e-05,6
