case_id,illumination_NA,theta_deg,phi_deg,born_scalar,rytov_scalar,born_co,rytov_co,born_full,rytov_full,scalar_co,scalar_full,vector_born_co,vector_born_full,scalar_norm2,co_norm2,vector_norm2,max_abs_rytov_phase
3,0,0,0,0.0085746430054445,0.000853729066499862,0.0109534513591385,0.00690523167840103,0.028733896881004,0.0274479868143125,0.00681232294338731,0.0274247770996885,0.00857484480659647,0.00857403200370558,0.683646014657331,0.682650112826867,0.683132228893547,0.0236908944090356
3,0.05,2.14579781294776,0,0.00857853137463494,0.00085472978222841,0.0109485544695082,0.00689530939146797,0.0287313075417396,0.0274447357422537,0.00680094383271333,0.0274211957700846,0.0085787204948109,0.00857790782394788,0.684432850045259,0.683435722042222,0.683918364450178,0.0234684923141831
3,0.1,4.294612721817,0,0.00859019574503805,0.000857748562797056,0.0109426765299458,0.00687339623813217,0.0287399381592977,0.0274506222020959,0.00677729216168906,0.0274267332925573,0.00859037412672903,0.00858956146296534,0.686805686964598,0.685804638903501,0.686289383249187,0.0231971367472242
3,0.15,6.44950021830543,0,0.00860967880249467,0.000862568415673165,0.010938296532679,0.00684378083681532,0.0287590820838588,0.0274650199610191,0.00674559484735684,0.0274407357627288,0.00860983246127111,0.00860901966272216,0.690798979125522,0.689790647059545,0.690279035439005,0.0227846020776778
3,0.2,8.61359395458848,0,0.00863710117234881,0.000869342933833743,0.0109351678849596,0.00680564135401425,0.0287888275248267,0.0274879503093075,0.006705125287672,0.0274632541109002,0.00863723352978026,0.00863642045431954,0.696469980815941,0.695451308719118,0.695944944911732,0.0220167221987084
3,0.25,10.7901483426374,0,0.00867284740854687,0.000878180612707047,0.0109321468068268,0.00675673798273351,0.028825846784618,0.0275158802804017,0.0066534642067147,0.0274907208120112,0.00867294439974441,0.0086721315703741,0.703902460123359,0.702870296953378,0.703370747098263,0.0223164269477048
3,0.3,12.9825856588502,0,0.00871714063913946,0.000889333762741339,0.0109310084987549,0.00669926869357393,0.0288710630781726,0.0275496790708238,0.00659286628034237,0.027524016997552,0.00871717852628986,0.00871636662348907,0.713209729745083,0.712160738736518,0.712669682287725,0.022952616819013
3,0.35,15.1945496629494,0,0.00877036384668417,0.000903051280474461,0.0109326490272727,0.00663391584204058,0.0289229685864947,0.0275876473743029,0.00652396170505844,0.0275614325109186,0.0087703448233656,0.0087695351721637,0.724538784377714,0.723469465306455,0.723988638288055,0.0227982528760499
3,0.4,17.4299682548373,0,0.00883301481659833,0.000919260067854944,0.0109362768277814,0.00655859705560316,0.0289786956870333,0.027626672073706,0.00644432938013765,0.0275997874239261,0.00883292703430621,0.00883212186918755,0.738076795366991,0.736983612383622,0.73751480653519,0.0232207088587878
3,0.45,19.6931284542689,0,0.00890571205891222,0.000938222348403963,0.0109428028657426,0.00647446077633522,0.0290372085739684,0.0276656736221695,0.0063541478219408,0.0276377851112112,0.00890552758663125,0.00890472964459002,0.754059028895091,0.752938132062883,0.753483278105825,0.023462660645761
3,0.5,21.9887681072876,0,0.00898915286108547,0.000959997497899033,0.0109522325393794,0.0063795243908936,0.0290950170171823,0.027700623436778,0.00625143933998637,0.0276714270821864,0.0089888572886391,0.00898807077169786,0.772780136640465,0.771627507363712,0.77218862269042,0.0239717777895732
3,0.05,2.14579781294776,45,0.00857853002121369,0.000854725033816036,0.0109471458145644,0.00689370969394194,0.0287284793389053,0.0274419347264862,0.00679903054300767,0.0274183201386627,0.0085787224404837,0.00857790937271518,0.684433062290033,0.683436184165056,0.683918736762293,0.0233466832500909
3,0.1,4.294612721817,45,0.008590195436232,0.000857745940148719,0.010942991896784,0.00687366242276612,0.028725981051055,0.0274359490833087,0.00677774339670378,0.027412092156139,0.00859038313849156,0.00858957043455844,0.68680574545432,0.685805772598472,0.686289962108697,0.0231240687232377
3,0.15,6.44950021830543,45,0.00860967918640572,0.00086256614581132,0.0109365814165661,0.00684034241268684,0.028723866695119,0.0274279668451908,0.00674261356180872,0.0274037744689213,0.00860984723055839,0.00860903499391787,0.690798927898729,0.689793382770233,0.6902804005072,0.0227660573341194
3,0.2,8.61359395458848,45,0.00863710169396643,0.000869351800467284,0.0109323308610018,0.0068000590809374,0.0287246184464057,0.0274204368767044,0.00670024593377411,0.0273958719787673,0.00863725758752475,0.00863644581976236,0.696469924181528,0.695456348042517,0.695947458807013,0.0219427145451528
3,0.25,10.7901483426374,45,0.00867284932147208,0.000878169277098168,0.0109233141447476,0.00674145256999394,0.028721943016534,0.0274067607321189,0.0066388142560323,0.0273817124186748,0.00867298007906608,0.00867216951214465,0.703902141878984,0.702878255696012,0.703374638026813,0.022173838327744
3,0.3,12.9825856588502,45,0.0087171406585693,0.000889335103679303,0.0109165944198911,0.00667474593917391,0.0287209794712834,0.0273921070487848,0.00656896820835233,0.0273665421144056,0.00871723487591988,0.0087164258254682,0.713209709505026,0.712172807715789,0.7126758191127,0.0228024417137615
3,0.35,15.1945496629494,45,0.0087703651931833,0.000903041230588481,0.010907684650327,0.00659191149804746,0.0287149819536852,0.0273693112002551,0.0064822506493767,0.0273431249782504,0.00877042086296202,0.00876961491801194,0.724538504865048,0.723486149880063,0.723997043144052,0.0227882748081088
3,0.4,17.4299682548373,45,0.00883301412083984,0.000919261035603496,0.0109035636960136,0.00650316955667834,0.0287093863200288,0.0273438550493801,0.0063890782305746,0.0273169645627071,0.00883302423788066,0.00883222246246336,0.738076853602579,0.73700605312827,0.73752632265505,0.0231234834510453
3,0.45,19.6931284542689,45,0.00890571336313123,0.000938197759189542,0.0108987713924659,0.0063988319296522,0.0286958257421177,0.0273069057884678,0.00627857323735336,0.0272789957662288,0.00890566004126312,0.00890486510660071,0.754058759982582,0.752966829226793,0.75349785752737,0.0233680027313812
3,0.5,21.9887681072876,45,0.00898915119076137,0.000959951689056984,0.0108963151568403,0.0062816860078929,0.0286752945700037,0.0272590937178345,0.00615361788957132,0.0272298869795341,0.00898902417114029,0.0089882391063714,0.77278028626052,0.771664155392411,0.77220750095784,0.0239056100535542
3,0.05,2.14579781294776,90,0.00857853137463491,0.000854729782228423,0.010945234983314,0.00689126997414312,0.0287226542222391,0.027435985423703,0.00679626329793458,0.0274122929773376,0.00857872594152112,0.0085779129134096,0.684432850045256,0.683436450503102,0.683918802832938,0.0234684923141831
3,0.1,4.294612721817,90,0.00859019574503806,0.000857748562797139,0.0109419404734856,0.00687179109822302,0.0287112240731084,0.0274204473481798,0.00677599221297627,0.0273966131427249,0.00859039256920161,0.0085895798484118,0.686805686964599,0.685806831330506,0.686290455201987,0.0231971367472242
3,0.15,6.44950021830543,90,0.00860967880249462,0.000862568415673127,0.0109340687993767,0.00683568589298524,0.0286893049230785,0.0273916082006582,0.00673836206522561,0.0273674999046703,0.00860986158919825,0.00860904973742868,0.690798979125521,0.689796153382688,0.690281840155226,0.0227846020776778
3,0.2,8.61359395458848,90,0.00863710117234882,0.000869342933833711,0.0109267259376659,0.00679019542344228,0.0286609205365944,0.027353486752812,0.00669093755431069,0.0273290334359158,0.00863728116148866,0.0086364703559752,0.69646998081594,0.695461405321889,0.695950058900768,0.0220167221987084
3,0.25,10.7901483426374,90,0.00867284740854688,0.000878180612707056,0.0109156608177984,0.00672805590098473,0.0286211701943812,0.0273008826867372,0.00662612030144521,0.0272759579583197,0.00867301339872681,0.00867220444761518,0.703902460123359,0.702886585899187,0.703379023769829,0.0223164269477048
3,0.3,12.9825856588502,90,0.00871714063913948,0.00088933376274125,0.0109009673038716,0.0066481734415262,0.0285703392988688,0.0272338661822741,0.00654295989930947,0.0272083911586497,0.00871729123063539,0.00871648501592502,0.713209729745082,0.712184880250934,0.712681987401412,0.022952616819013
3,0.35,15.1945496629494,90,0.00877036384668418,0.000903051280474595,0.0108835072498902,0.00655092245873454,0.0285075952037912,0.0271514140542555,0.00644165721112792,0.0271252766508619,0.00877049481176323,0.00876969239846377,0.724538784377712,0.723503232270462,0.72400592007618,0.0227982528760499
3,0.4,17.4299682548373,90,0.00883301481659839,0.000919260067854711,0.0108699798574654,0.00644587308350412,0.0284363988335386,0.0270568752393226,0.00633197706372788,0.0270299862456173,0.00883312190248999,0.00883232413025506,0.73807679536699,0.737028460850274,0.737537770441369,0.0232207088587878
3,0.45,19.6931284542689,90,0.00890571205891222,0.000938222348403955,0.0108558625696083,0.00632455239294448,0.0283511907011045,0.0269442689937954,0.00620434975339121,0.026916326971821,0.00890578964507812,0.00890499812419513,0.754059028895091,0.752996012659456,0.753512938441483,0.023462660645761
3,0.5,21.9887681072876,90,0.00898915286108553,0.000959997497899071,0.0108401999533651,0.00618209199261476,0.0282480989279272,0.0268089048525747,0.00605428272223165,0.0267797408792218,0.00898919284061473,0.00898841041970066,0.772780136640463,0.771700616726478,0.772226136015358,0.0239717777895732
3,0.05,2.14579781294776,135,0.00857853002121369,0.000854725033419018,0.0109471458145689,0.00689370969432767,0.0287284793389059,0.0274419347265821,0.00679903054301151,0.0274183201386626,0.00857872244048601,0.00857790937271748,0.684433062290033,0.683436184165055,0.683918736762292,0.0233466832500909
3,0.1,4.294612721817,135,0.008590195436232,0.000857745939533041,0.0109429918967861,0.00687366243927224,0.0287259810510555,0.0274359490874408,0.00677774339670491,0.0274120921561388,0.00859038313849278,0.0085895704345596,0.68680574545432,0.685805772598468,0.686289962108693,0.0231240687232377
3,0.15,6.44950021830543,135,0.00860967918640573,0.000862566145552701,0.0109365814165651,0.00684034243713626,0.0287238666951185,0.0274279668512836,0.00674261356181001,0.0274037744689215,0.00860984723055633,0.00860903499391582,0.690798927898729,0.689793382770234,0.6902804005072,0.0227660573341194
3,0.2,8.61359395458848,135,0.00863710169396641,0.000869351802095177,0.0109323308610012,0.00680005907961881,0.0287246184464054,0.0274204368763774,0.00670024593377316,0.0273958719787669,0.00863725758752361,0.00863644581976121,0.696469924181529,0.695456348042521,0.695947458807018,0.0219427145451528
3,0.25,10.7901483426374,135,0.00867284932147207,0.000878169277245283,0.0109233141447478,0.00674145256866995,0.0287219430165342,0.0274067607317939,0.00663881425603126,0.0273817124186749,0.00867298007906687,0.00867216951214546,0.703902141878984,0.702878255696012,0.703374638026813,0.022173838327744
3,0.3,12.9825856588502,135,0.0087171406585693,0.000889335100631114,0.0109165944198896,0.00667474595397048,0.028720979471283,0.0273921070523879,0.0065689682083513,0.0273665421144053,0.00871723487591817,0.00871642582546647,0.713209709505027,0.712172807715792,0.712675819112703,0.0228024417137615
3,0.35,15.1945496629494,135,0.00877036519318333,0.000903041231557175,0.0109076846503279,0.00659191148944308,0.0287149819536852,0.0273693111981839,0.0064822506493761,0.0273431249782498,0.00877042086296189,0.00876961491801177,0.724538504865048,0.72348614988006,0.72399704314405,0.0227882748081088
